Repo,Tag Name,Release Name,Published At,Year,Month,Day,Week,Date,Is Weekend,URL
daangn/seed-design,@seed-design/webpack-plugin@0.0.26,@seed-design/webpack-plugin@0.0.26,2025-05-21T08:31:41Z,2025,5,21,21,2025-05-21,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.26
daangn/seed-design,@seed-design/vite-plugin@0.0.26,@seed-design/vite-plugin@0.0.26,2025-05-21T08:31:35Z,2025,5,21,21,2025-05-21,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.26
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.26,@seed-design/rsbuild-plugin@0.0.26,2025-05-21T08:31:32Z,2025,5,21,21,2025-05-21,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.26
daangn/seed-design,@seed-design/codemod@0.0.24,@seed-design/codemod@0.0.24,2025-05-21T08:31:38Z,2025,5,21,21,2025-05-21,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.24
daangn/seed-design,@seed-design/webpack-plugin@0.0.25,@seed-design/webpack-plugin@0.0.25,2025-05-19T05:02:38Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.25
daangn/seed-design,@seed-design/vite-plugin@0.0.25,@seed-design/vite-plugin@0.0.25,2025-05-19T05:02:44Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.25
daangn/seed-design,@seed-design/stackflow@0.0.25,@seed-design/stackflow@0.0.25,2025-05-19T05:02:29Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.25
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.25,@seed-design/rsbuild-plugin@0.0.25,2025-05-19T05:02:53Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.25
daangn/seed-design,@seed-design/react@0.0.25,@seed-design/react@0.0.25,2025-05-19T05:02:50Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.25
daangn/seed-design,@seed-design/mcp@0.0.25,@seed-design/mcp@0.0.25,2025-05-19T05:02:41Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.25
daangn/seed-design,@seed-design/figma@0.0.25,@seed-design/figma@0.0.25,2025-05-19T05:02:35Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.25
daangn/seed-design,@seed-design/css@0.0.25,@seed-design/css@0.0.25,2025-05-19T05:02:32Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.25
daangn/seed-design,@seed-design/codemod@0.0.23,@seed-design/codemod@0.0.23,2025-05-19T05:02:47Z,2025,5,19,21,2025-05-19,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.23
daangn/seed-design,@seed-design/webpack-plugin@0.0.24,@seed-design/webpack-plugin@0.0.24,2025-05-08T05:35:03Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.24
daangn/seed-design,@seed-design/vite-plugin@0.0.24,@seed-design/vite-plugin@0.0.24,2025-05-08T05:35:26Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.24
daangn/seed-design,@seed-design/stackflow@0.0.24,@seed-design/stackflow@0.0.24,2025-05-08T05:35:23Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.24
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.24,@seed-design/rsbuild-plugin@0.0.24,2025-05-08T05:35:20Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.24
daangn/seed-design,@seed-design/react@0.0.24,@seed-design/react@0.0.24,2025-05-08T05:35:11Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.24
daangn/seed-design,@seed-design/react-portal@0.0.1,@seed-design/react-portal@0.0.1,2025-05-08T05:35:17Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-portal%400.0.1
daangn/seed-design,@seed-design/mcp@0.0.24,@seed-design/mcp@0.0.24,2025-05-08T05:35:14Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.24
daangn/seed-design,@seed-design/figma@0.0.24,@seed-design/figma@0.0.24,2025-05-08T05:35:08Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.24
daangn/seed-design,@seed-design/css@0.0.24,@seed-design/css@0.0.24,2025-05-08T05:35:05Z,2025,5,8,19,2025-05-08,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.24
daangn/seed-design,@seed-design/webpack-plugin@0.0.23,@seed-design/webpack-plugin@0.0.23,2025-05-02T08:30:29Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.23
daangn/seed-design,@seed-design/vite-plugin@0.0.23,@seed-design/vite-plugin@0.0.23,2025-05-02T08:30:23Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.23
daangn/seed-design,@seed-design/stackflow@0.0.23,@seed-design/stackflow@0.0.23,2025-05-02T08:30:26Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.23
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.23,@seed-design/rsbuild-plugin@0.0.23,2025-05-02T08:30:20Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.23
daangn/seed-design,@seed-design/react@0.0.23,@seed-design/react@0.0.23,2025-05-02T08:30:17Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.23
daangn/seed-design,@seed-design/mcp@0.0.23,@seed-design/mcp@0.0.23,2025-05-02T08:30:14Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.23
daangn/seed-design,@seed-design/figma@0.0.23,@seed-design/figma@0.0.23,2025-05-02T08:30:08Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.23
daangn/seed-design,@seed-design/css@0.0.23,@seed-design/css@0.0.23,2025-05-02T08:30:11Z,2025,5,2,18,2025-05-02,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.23
daangn/seed-design,@seed-design/webpack-plugin@0.0.21,@seed-design/webpack-plugin@0.0.21,2025-04-28T13:50:31Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.21
daangn/seed-design,@seed-design/vite-plugin@0.0.21,@seed-design/vite-plugin@0.0.21,2025-04-28T13:50:25Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.21
daangn/seed-design,@seed-design/tailwind4-theme@0.0.21,@seed-design/tailwind4-theme@0.0.21,2025-04-28T13:50:34Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/tailwind4-theme%400.0.21
daangn/seed-design,@seed-design/tailwind3-plugin@0.0.21,@seed-design/tailwind3-plugin@0.0.21,2025-04-28T13:50:22Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/tailwind3-plugin%400.0.21
daangn/seed-design,@seed-design/stackflow@0.0.21,@seed-design/stackflow@0.0.21,2025-04-28T13:50:19Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.21
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.21,@seed-design/rsbuild-plugin@0.0.21,2025-04-28T13:50:16Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.21
daangn/seed-design,@seed-design/react@0.0.21,@seed-design/react@0.0.21,2025-04-28T13:49:28Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.21
daangn/seed-design,@seed-design/react-toggle@0.0.2,@seed-design/react-toggle@0.0.2,2025-04-28T13:50:13Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-toggle%400.0.2
daangn/seed-design,@seed-design/react-text-field@0.0.2,@seed-design/react-text-field@0.0.2,2025-04-28T13:50:10Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-text-field%400.0.2
daangn/seed-design,@seed-design/react-tabs@0.0.4,@seed-design/react-tabs@0.0.4,2025-04-28T13:50:04Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-tabs%400.0.4
daangn/seed-design,@seed-design/react-switch@0.0.2,@seed-design/react-switch@0.0.2,2025-04-28T13:50:07Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-switch%400.0.2
daangn/seed-design,@seed-design/react-snackbar@0.0.3,@seed-design/react-snackbar@0.0.3,2025-04-28T13:50:01Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-snackbar%400.0.3
daangn/seed-design,@seed-design/react-segmented-control@0.0.3,@seed-design/react-segmented-control@0.0.3,2025-04-28T13:49:55Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-segmented-control%400.0.3
daangn/seed-design,@seed-design/react-radio-group@0.0.2,@seed-design/react-radio-group@0.0.2,2025-04-28T13:49:52Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-radio-group%400.0.2
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.3,@seed-design/react-pull-to-refresh@0.0.3,2025-04-28T13:49:49Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.3
daangn/seed-design,@seed-design/react-progress@0.0.2,@seed-design/react-progress@0.0.2,2025-04-28T13:49:58Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-progress%400.0.2
daangn/seed-design,@seed-design/react-primitive@0.0.2,@seed-design/react-primitive@0.0.2,2025-04-28T13:49:40Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-primitive%400.0.2
daangn/seed-design,@seed-design/react-popover@0.0.5,@seed-design/react-popover@0.0.5,2025-04-28T13:49:43Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.5
daangn/seed-design,@seed-design/react-dialog@0.0.3,@seed-design/react-dialog@0.0.3,2025-04-28T13:49:46Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-dialog%400.0.3
daangn/seed-design,@seed-design/react-checkbox@0.0.2,@seed-design/react-checkbox@0.0.2,2025-04-28T13:49:34Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-checkbox%400.0.2
daangn/seed-design,@seed-design/react-avatar@0.0.2,@seed-design/react-avatar@0.0.2,2025-04-28T13:49:37Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-avatar%400.0.2
daangn/seed-design,@seed-design/mcp@0.0.22,@seed-design/mcp@0.0.22,2025-04-28T17:13:07Z,2025,4,29,18,2025-04-29,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.22
daangn/seed-design,@seed-design/mcp@0.0.21,@seed-design/mcp@0.0.21,2025-04-28T13:49:25Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.21
daangn/seed-design,@seed-design/figma@0.0.22,@seed-design/figma@0.0.22,2025-04-28T17:13:04Z,2025,4,29,18,2025-04-29,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.22
daangn/seed-design,@seed-design/figma@0.0.21,@seed-design/figma@0.0.21,2025-04-28T13:49:31Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.21
daangn/seed-design,@seed-design/figma-extractor@0.0.4,@seed-design/figma-extractor@0.0.4,2025-04-28T13:49:10Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma-extractor%400.0.4
daangn/seed-design,@seed-design/dom-utils@0.0.2,@seed-design/dom-utils@0.0.2,2025-04-28T13:50:28Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/dom-utils%400.0.2
daangn/seed-design,@seed-design/design-token@1.0.4,@seed-design/design-token@1.0.4,2025-04-28T13:49:22Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/design-token%401.0.4
daangn/seed-design,@seed-design/css@0.0.21,@seed-design/css@0.0.21,2025-04-28T13:49:19Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.21
daangn/seed-design,@seed-design/codemod@0.0.22,@seed-design/codemod@0.0.22,2025-04-28T13:49:16Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.22
daangn/seed-design,@seed-design/cli@0.0.2,@seed-design/cli@0.0.2,2025-04-28T13:49:13Z,2025,4,28,18,2025-04-28,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/cli%400.0.2
daangn/seed-design,@seed-design/webpack-plugin@0.0.19,@seed-design/webpack-plugin@0.0.19,2025-04-23T09:32:46Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.19
daangn/seed-design,@seed-design/vite-plugin@0.0.19,@seed-design/vite-plugin@0.0.19,2025-04-23T09:32:40Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.19
daangn/seed-design,@seed-design/stackflow@0.0.19,@seed-design/stackflow@0.0.19,2025-04-23T09:32:37Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.19
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.19,@seed-design/rsbuild-plugin@0.0.19,2025-04-23T09:32:34Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.19
daangn/seed-design,@seed-design/react@0.0.19,@seed-design/react@0.0.19,2025-04-23T09:32:43Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.19
daangn/seed-design,@seed-design/mcp@0.0.20,@seed-design/mcp@0.0.20,2025-04-23T15:07:38Z,2025,4,24,17,2025-04-24,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.20
daangn/seed-design,@seed-design/mcp@0.0.19,@seed-design/mcp@0.0.19,2025-04-23T09:32:31Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.19
daangn/seed-design,@seed-design/figma@0.0.20,@seed-design/figma@0.0.20,2025-04-23T15:07:35Z,2025,4,24,17,2025-04-24,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.20
daangn/seed-design,@seed-design/figma@0.0.19,@seed-design/figma@0.0.19,2025-04-23T09:32:25Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.19
daangn/seed-design,@seed-design/css@0.0.19,@seed-design/css@0.0.19,2025-04-23T09:32:28Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.19
daangn/seed-design,@seed-design/webpack-plugin@0.0.17,@seed-design/webpack-plugin@0.0.17,2025-04-22T08:33:26Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.17
daangn/seed-design,@seed-design/webpack-plugin@0.0.15,@seed-design/webpack-plugin@0.0.15,2025-04-22T05:01:10Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.15
daangn/seed-design,@seed-design/vite-plugin@0.0.17,@seed-design/vite-plugin@0.0.17,2025-04-22T08:33:29Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.17
daangn/seed-design,@seed-design/vite-plugin@0.0.15,@seed-design/vite-plugin@0.0.15,2025-04-22T05:01:01Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.15
daangn/seed-design,@seed-design/stackflow@0.0.17,@seed-design/stackflow@0.0.17,2025-04-22T08:33:32Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.17
daangn/seed-design,@seed-design/stackflow@0.0.15,@seed-design/stackflow@0.0.15,2025-04-22T05:01:13Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.15
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.17,@seed-design/rsbuild-plugin@0.0.17,2025-04-22T08:33:23Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.17
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.15,@seed-design/rsbuild-plugin@0.0.15,2025-04-22T05:01:04Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.15
daangn/seed-design,@seed-design/react@0.0.17,@seed-design/react@0.0.17,2025-04-22T08:33:20Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.17
daangn/seed-design,@seed-design/react@0.0.15,@seed-design/react@0.0.15,2025-04-22T05:01:16Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.15
daangn/seed-design,@seed-design/react-popover@0.0.4,@seed-design/react-popover@0.0.4,2025-04-22T05:00:58Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.4
daangn/seed-design,@seed-design/mcp@0.0.18,@seed-design/mcp@0.0.18,2025-04-22T16:41:43Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.18
daangn/seed-design,@seed-design/mcp@0.0.17,@seed-design/mcp@0.0.17,2025-04-22T08:33:14Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.17
daangn/seed-design,@seed-design/mcp@0.0.16,@seed-design/mcp@0.0.16,2025-04-22T07:38:29Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.16
daangn/seed-design,@seed-design/mcp@0.0.15,@seed-design/mcp@0.0.15,2025-04-22T05:01:07Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.15
daangn/seed-design,@seed-design/figma@0.0.18,@seed-design/figma@0.0.18,2025-04-22T16:41:40Z,2025,4,23,17,2025-04-23,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.18
daangn/seed-design,@seed-design/figma@0.0.17,@seed-design/figma@0.0.17,2025-04-22T08:33:17Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.17
daangn/seed-design,@seed-design/figma@0.0.15,@seed-design/figma@0.0.15,2025-04-22T05:00:55Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.15
daangn/seed-design,@seed-design/css@0.0.17,@seed-design/css@0.0.17,2025-04-22T08:33:11Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.17
daangn/seed-design,@seed-design/css@0.0.15,@seed-design/css@0.0.15,2025-04-22T05:00:52Z,2025,4,22,17,2025-04-22,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.15
daangn/seed-design,@seed-design/webpack-plugin@0.0.14,@seed-design/webpack-plugin@0.0.14,2025-04-18T10:13:08Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.14
daangn/seed-design,@seed-design/vite-plugin@0.0.14,@seed-design/vite-plugin@0.0.14,2025-04-18T10:13:05Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.14
daangn/seed-design,@seed-design/stackflow@0.0.14,@seed-design/stackflow@0.0.14,2025-04-18T10:13:02Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.14
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.14,@seed-design/rsbuild-plugin@0.0.14,2025-04-18T10:12:59Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.14
daangn/seed-design,@seed-design/react@0.0.14,@seed-design/react@0.0.14,2025-04-18T10:12:53Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.14
daangn/seed-design,@seed-design/react-popover@0.0.3,@seed-design/react-popover@0.0.3,2025-04-18T10:12:56Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-popover%400.0.3
daangn/seed-design,@seed-design/mcp@0.0.6,@seed-design/mcp@0.0.6,2025-04-18T10:12:47Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.6
daangn/seed-design,@seed-design/figma@0.0.6,@seed-design/figma@0.0.6,2025-04-18T10:12:50Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.6
daangn/seed-design,@seed-design/css@0.0.14,@seed-design/css@0.0.14,2025-04-18T10:12:44Z,2025,4,18,16,2025-04-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.14
daangn/seed-design,@seed-design/webpack-plugin@0.0.13,@seed-design/webpack-plugin@0.0.13,2025-04-16T16:17:36Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.13
daangn/seed-design,@seed-design/vite-plugin@0.0.13,@seed-design/vite-plugin@0.0.13,2025-04-16T16:17:30Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.13
daangn/seed-design,@seed-design/stackflow@0.0.13,@seed-design/stackflow@0.0.13,2025-04-16T16:17:33Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.13
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.13,@seed-design/rsbuild-plugin@0.0.13,2025-04-16T16:17:18Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.13
daangn/seed-design,@seed-design/react@0.0.13,@seed-design/react@0.0.13,2025-04-16T16:17:21Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.13
daangn/seed-design,@seed-design/react-pull-to-refresh@0.0.2,@seed-design/react-pull-to-refresh@0.0.2,2025-04-16T16:17:24Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react-pull-to-refresh%400.0.2
daangn/seed-design,@seed-design/mcp@0.0.5,@seed-design/mcp@0.0.5,2025-04-16T16:17:27Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/mcp%400.0.5
daangn/seed-design,@seed-design/figma@0.0.5,@seed-design/figma@0.0.5,2025-04-16T16:17:15Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/figma%400.0.5
daangn/seed-design,@seed-design/css@0.0.13,@seed-design/css@0.0.13,2025-04-16T16:17:12Z,2025,4,17,16,2025-04-17,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/css%400.0.13
daangn/seed-design,@seed-design/codemod@0.0.21,@seed-design/codemod@0.0.21,2025-04-07T03:31:39Z,2025,4,7,15,2025-04-07,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.21
daangn/seed-design,@seed-design/codemod@0.0.19,@seed-design/codemod@0.0.19,2025-03-24T15:20:59Z,2025,3,25,13,2025-03-25,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/codemod%400.0.19
daangn/seed-design,@seed-design/webpack-plugin@0.0.8,@seed-design/webpack-plugin@0.0.8,2025-03-18T14:03:56Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/webpack-plugin%400.0.8
daangn/seed-design,@seed-design/vite-plugin@0.0.8,@seed-design/vite-plugin@0.0.8,2025-03-18T14:03:53Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/vite-plugin%400.0.8
daangn/seed-design,@seed-design/stackflow@0.0.8,@seed-design/stackflow@0.0.8,2025-03-18T14:03:59Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/stackflow%400.0.8
daangn/seed-design,@seed-design/rsbuild-plugin@0.0.8,@seed-design/rsbuild-plugin@0.0.8,2025-03-18T14:03:47Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/rsbuild-plugin%400.0.8
daangn/seed-design,@seed-design/react@0.0.8,@seed-design/react@0.0.8,2025-03-18T14:03:50Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/react%400.0.8
daangn/seed-design,@seed-design/migration-index@0.0.18,@seed-design/migration-index@0.0.18,2025-03-18T14:03:44Z,2025,3,18,12,2025-03-18,FALSE,https://github.com/daangn/seed-design/releases/tag/%40seed-design/migration-index%400.0.18
